Zip Code,City,Province,Country
77063,HOUSTON,Texas,USA
77064,JERSEY VILLAGE,Texas,USA
77064,HOUSTON,Texas,USA
77064,JERSEY VLG,Texas,USA
77065,HOUSTON,Texas,USA
77065,JERSEY VILLAGE,Texas,USA
77065,JERSEY VLG,Texas,USA
77066,HOUSTON,Texas,USA
77067,HOUSTON,Texas,USA
77068,HOUSTON,Texas,USA
77069,HOUSTON,Texas,USA
77070,HOUSTON,Texas,USA
77071,HOUSTON,Texas,USA
77072,HOUSTON,Texas,USA
77073,HOUSTON,Texas,USA
77074,HOUSTON,Texas,USA
77075,HOUSTON,Texas,USA
77076,HOUSTON,Texas,USA
77077,HOUSTON,Texas,USA
77078,HOUSTON,Texas,USA
77079,HOUSTON,Texas,USA
77080,HOUSTON,Texas,USA
77081,HOUSTON,Texas,USA
77082,HOUSTON,Texas,USA
77083,HOUSTON,Texas,USA
77084,HOUSTON,Texas,USA
77085,HOUSTON,Texas,USA
77086,HOUSTON,Texas,USA
77087,HOUSTON,Texas,USA
77088,HOUSTON,Texas,USA
77089,HOUSTON,Texas,USA
77089,PEARLAND,Texas,USA
77090,HOUSTON,Texas,USA
77091,HOUSTON,Texas,USA
77092,HOUSTON,Texas,USA
77093,HOUSTON,Texas,USA
77094,HOUSTON,Texas,USA
77095,HOUSTON,Texas,USA
77096,HOUSTON,Texas,USA
77098,HOUSTON,Texas,USA
77099,HOUSTON,Texas,USA
77201,HOUSTON,Texas,USA
77202,HOUSTON,Texas,USA
77203,HOUSTON,Texas,USA
77204,HOUSTON,Texas,USA
77205,HUMBLE,Texas,USA
77205,HOUSTON,Texas,USA
77206,HOUSTON,Texas,USA
77207,HOUSTON,Texas,USA
77208,HOUSTON,Texas,USA
77209,HOUSTON,Texas,USA
77210,HOUSTON,Texas,USA
77212,HOUSTON,Texas,USA
77213,HOUSTON,Texas,USA
77215,HOUSTON,Texas,USA
77216,HOUSTON,Texas,USA
77217,HOUSTON,Texas,USA
77218,HOUSTON,Texas,USA
77219,HOUSTON,Texas,USA
77220,HOUSTON,Texas,USA
77221,HOUSTON,Texas,USA
77222,HOUSTON,Texas,USA
77223,HOUSTON,Texas,USA
77224,HOUSTON,Texas,USA
77225,HOUSTON,Texas,USA
77226,HOUSTON,Texas,USA
77227,HOUSTON,Texas,USA
77228,HOUSTON,Texas,USA
77229,HOUSTON,Texas,USA
77230,HOUSTON,Texas,USA
77231,HOUSTON,Texas,USA
77233,HOUSTON,Texas,USA
77234,HOUSTON,Texas,USA
77235,HOUSTON,Texas,USA
77236,HOUSTON,Texas,USA
77237,HOUSTON,Texas,USA
77238,HOUSTON,Texas,USA
77240,HOUSTON,Texas,USA
77241,HOUSTON,Texas,USA
77242,HOUSTON,Texas,USA
77243,HOUSTON,Texas,USA
77244,HOUSTON,Texas,USA
77245,HOUSTON,Texas,USA
77248,HOUSTON,Texas,USA
77249,HOUSTON,Texas,USA
77251,HOUSTON,Texas,USA
77252,HOUSTON,Texas,USA
77253,HOUSTON,Texas,USA
77254,HOUSTON,Texas,USA
77255,HOUSTON,Texas,USA
77256,HOUSTON,Texas,USA
77257,HOUSTON,Texas,USA
77258,HOUSTON,Texas,USA
77259,HOUSTON,Texas,USA
77261,HOUSTON,Texas,USA
77262,HOUSTON,Texas,USA
77263,HOUSTON,Texas,USA
77265,HOUSTON,Texas,USA
77266,HOUSTON,Texas,USA
77267,HOUSTON,Texas,USA
77268,HOUSTON,Texas,USA
77269,HOUSTON,Texas,USA
77270,HOUSTON,Texas,USA
77271,HOUSTON,Texas,USA
77272,HOUSTON,Texas,USA
77273,HOUSTON,Texas,USA
77274,HOUSTON,Texas,USA
77275,HOUSTON,Texas,USA
77277,HOUSTON,Texas,USA
77279,HOUSTON,Texas,USA
77280,HOUSTON,Texas,USA
77282,HOUSTON,Texas,USA
77284,HOUSTON,Texas,USA
77287,HOUSTON,Texas,USA
77288,HOUSTON,Texas,USA
77289,HOUSTON,Texas,USA
77290,HOUSTON,Texas,USA
77291,HOUSTON,Texas,USA
77292,HOUSTON,Texas,USA
77293,HOUSTON,Texas,USA
77297,HOUSTON,Texas,USA
77299,HOUSTON,Texas,USA
77301,CONROE,Texas,USA
77302,GRANGERLAND,Texas,USA
77302,WOODLOCH,Texas,USA
77302,CONROE,Texas,USA
77303,CONROE,Texas,USA
77303,CUT AND SHOOT,Texas,USA
77304,PANORAMA VLG,Texas,USA
77304,PANORAMA VILLAGE,Texas,USA
77304,CONROE,Texas,USA
77305,CONROE,Texas,USA
77306,CUT AND SHOOT,Texas,USA
77306,CONROE,Texas,USA
77315,NORTH HOUSTON,Texas,USA
77316,MONTGOMERY,Texas,USA
77318,WILLIS,Texas,USA
77320,HUNTSVILLE,Texas,USA
77325,HUMBLE,Texas,USA
77325,KINGWOOD,Texas,USA
77326,ACE,Texas,USA
77327,CLEVELAND,Texas,USA
77328,CLEVELAND,Texas,USA
77331,COLDSPRING,Texas,USA
77332,DALLARDSVILLE,Texas,USA
77333,DOBBIN,Texas,USA
77334,DODGE,Texas,USA
77335,GOODRICH,Texas,USA
77336,HUFFMAN,Texas,USA
77337,HUFSMITH,Texas,USA
77337,TOMBALL,Texas,USA
77338,HUMBLE,Texas,USA
77339,HUMBLE,Texas,USA
77339,KINGWOOD,Texas,USA
77340,HUNTSVILLE,Texas,USA
77341,HUNTSVILLE,Texas,USA
77342,HUNTSVILLE,Texas,USA
77343,HUNTSVILLE,Texas,USA
77344,HUNTSVILLE,Texas,USA
77345,KINGWOOD,Texas,USA
77345,HUMBLE,Texas,USA
77346,KINGWOOD,Texas,USA
77346,ATASCOCITA,Texas,USA
77346,HUMBLE,Texas,USA
77347,HUMBLE,Texas,USA
77348,HUNTSVILLE,Texas,USA
77349,HUNTSVILLE,Texas,USA
77350,LEGGETT,Texas,USA
77351,LIVINGSTON,Texas,USA
77351,SEGNO,Texas,USA
77353,MAGNOLIA,Texas,USA
77354,DECKER PRAIRIE,Texas,USA
77354,THE WOODLANDS,Texas,USA
77354,MAGNOLIA,Texas,USA
77354,DECKER PR,Texas,USA
77355,DECKER PR,Texas,USA
77355,MAGNOLIA,Texas,USA
77355,DECKER PRAIRIE,Texas,USA
77355,STAGECOACH,Texas,USA
77356,MONTGOMERY,Texas,USA
77357,NEW CANEY,Texas,USA
77357,ROMAN FOREST,Texas,USA
77358,NEW WAVERLY,Texas,USA
77359,OAKHURST,Texas,USA
77360,ONALASKA,Texas,USA
77362,PINEHURST,Texas,USA
77363,PLANTERSVILLE,Texas,USA
77363,TODD MISSION,Texas,USA
77364,POINTBLANK,Texas,USA
77365,PORTER,Texas,USA
77367,RIVERSIDE,Texas,USA
77368,ROMAYOR,Texas,USA
77369,RYE,Texas,USA
77371,SHEPHERD,Texas,USA
77372,PATTON VILLAGE,Texas,USA
77372,PATTON VLG,Texas,USA
77372,SPLENDORA,Texas,USA
77373,SPRING,Texas,USA
77374,THICKET,Texas,USA
77375,THE WOODLANDS,Texas,USA
77375,TOMBALL,Texas,USA
77376,VOTAW,Texas,USA
77377,TOMBALL,Texas,USA
77378,WILLIS,Texas,USA
77379,KLEIN,Texas,USA
77379,SPRING,Texas,USA
77380,SHENANDOAH,Texas,USA
77380,SPRING,Texas,USA
77380,THE WOODLANDS,Texas,USA
77381,SPRING,Texas,USA
77381,SHENANDOAH,Texas,USA
77381,THE WOODLANDS,Texas,USA
77382,THE WOODLANDS,Texas,USA
77382,SPRING,Texas,USA
77383,SPRING,Texas,USA
77384,SHENANDOAH,Texas,USA
77384,CONROE,Texas,USA
77384,THE WOODLANDS,Texas,USA
77385,OAK RIDGE NORTH,Texas,USA
77385,CONROE,Texas,USA
77385,SHENANDOAH,Texas,USA
77385,OAK RIDGE N,Texas,USA
77385,THE WOODLANDS,Texas,USA
77386,THE WOODLANDS,Texas,USA
77386,OAK RIDGE N,Texas,USA
77386,OAK RIDGE NORTH,Texas,USA
77386,SPRING,Texas,USA
77387,THE WOODLANDS,Texas,USA
77387,SPRING,Texas,USA
77388,SPRING,Texas,USA
77389,KLEIN,Texas,USA
77389,SPRING,Texas,USA
77389,THE WOODLANDS,Texas,USA
77391,SPRING,Texas,USA
77391,KLEIN,Texas,USA
77393,SPRING,Texas,USA
77393,THE WOODLANDS,Texas,USA
77396,HUMBLE,Texas,USA
77399,LIVINGSTON,Texas,USA
77401,BELLAIRE,Texas,USA
77402,BELLAIRE,Texas,USA
77404,BAY CITY,Texas,USA
77404,SARGENT,Texas,USA
77406,FULSHEAR,Texas,USA
77406,RICHMOND,Texas,USA
77407,RICHMOND,Texas,USA
77410,CYPRESS,Texas,USA
77411,ALIEF,Texas,USA
77412,ALTAIR,Texas,USA
77413,BARKER,Texas,USA
77414,SARGENT,Texas,USA
77414,CLEMVILLE,Texas,USA
77414,BAY CITY,Texas,USA
77415,CEDAR LANE,Texas,USA
77417,BEASLEY,Texas,USA
77417,KENDLETON,Texas,USA
77418,BELLVILLE,Texas,USA
77419,BLESSING,Texas,USA
77420,BOLING,Texas,USA
77422,BRAZORIA,Texas,USA
77423,PATTISON,Texas,USA
77423,BROOKSHIRE,Texas,USA
77423,FULSHEAR,Texas,USA
77426,CHAPPELL HILL,Texas,USA
77428,COLLEGEPORT,Texas,USA
77429,CYPRESS,Texas,USA
77430,DAMON,Texas,USA
77431,DANCIGER,Texas,USA
77432,DANEVANG,Texas,USA
77433,CYPRESS,Texas,USA
77434,EAGLE LAKE,Texas,USA
77435,EAST BERNARD,Texas,USA
77435,KENDLETON,Texas,USA
77436,EGYPT,Texas,USA
77437,EL CAMPO,Texas,USA
77440,ELMATON,Texas,USA
77441,FULSHEAR,Texas,USA
77441,WESTON LAKES,Texas,USA
77442,GARWOOD,Texas,USA
77443,GLEN FLORA,Texas,USA
77444,GUY,Texas,USA
77445,PRAIRIE VIEW,Texas,USA
77445,PINE ISLAND,Texas,USA
77445,HEMPSTEAD,Texas,USA
77446,PRAIRIE VIEW,Texas,USA
77447,HOCKLEY,Texas,USA
77448,HUNGERFORD,Texas,USA
77449,KATY,Texas,USA
77449,PARK ROW,Texas,USA
77450,KATY,Texas,USA
77450,PARK ROW,Texas,USA
77451,KENDLETON,Texas,USA
77452,KENNEY,Texas,USA
77453,LANE CITY,Texas,USA
77454,LISSIE,Texas,USA
77455,LOUISE,Texas,USA
77456,MARKHAM,Texas,USA
77457,MATAGORDA,Texas,USA
77458,MIDFIELD,Texas,USA
77459,MISSOURI CITY,Texas,USA
77459,SIENNA PLANT,Texas,USA
77459,SIENNA PLANTATION,Texas,USA
77460,NADA,Texas,USA
77461,NEEDVILLE,Texas,USA
77463,OLD OCEAN,Texas,USA
77464,ORCHARD,Texas,USA
77465,PALACIOS,Texas,USA
77466,PATTISON,Texas,USA
77467,PIERCE,Texas,USA
77468,PLEDGER,Texas,USA
77469,CLODINE,Texas,USA
77469,ROSENBERG,Texas,USA
77469,BOOTH,Texas,USA
77469,RICHMOND,Texas,USA
77470,ROCK ISLAND,Texas,USA
77471,FULSHEAR,Texas,USA
77471,ROSENBERG,Texas,USA
77473,SAN FELIPE,Texas,USA
77474,SEALY,Texas,USA
77475,SHERIDAN,Texas,USA
77476,SIMONTON,Texas,USA
77477,STAFFORD,Texas,USA
77477,MEADOWS PLACE,Texas,USA
77478,SUGAR LAND,Texas,USA
77479,SUGAR LAND,Texas,USA
77480,SWEENY,Texas,USA
77481,THOMPSONS,Texas,USA
77482,VAN VLECK,Texas,USA
77483,WADSWORTH,Texas,USA
77484,WALLER,Texas,USA
77484,PRAIRIE VIEW,Texas,USA
77485,WALLIS,Texas,USA
77486,WEST COLUMBIA,Texas,USA
77487,SUGAR LAND,Texas,USA
77488,WHARTON,Texas,USA
77489,MISSOURI CITY,Texas,USA
77491,PARK ROW,Texas,USA
77491,KATY,Texas,USA
77492,KATY,Texas,USA
77493,KATY,Texas,USA
77493,PARK ROW,Texas,USA
77494,PARK ROW,Texas,USA
77494,FULSHEAR,Texas,USA
77494,KATY,Texas,USA
77496,SUGAR LAND,Texas,USA
77497,STAFFORD,Texas,USA
77498,SUGAR LAND,Texas,USA
77501,PASADENA,Texas,USA
77502,PASADENA,Texas,USA
77503,PASADENA,Texas,USA
77504,PASADENA,Texas,USA
77505,PASADENA,Texas,USA
77506,PASADENA,Texas,USA
77507,PASADENA,Texas,USA
77508,PASADENA,Texas,USA
77510,ALTA LOMA,Texas,USA
77510,TEXAS CITY,Texas,USA
77510,SANTA FE,Texas,USA
77511,ALVIN,Texas,USA
77512,ALVIN,Texas,USA
77514,ANAHUAC,Texas,USA
77514,MONROE CITY,Texas,USA
77515,HOLIDAY LAKES,Texas,USA
77515,ANGLETON,Texas,USA
77515,RICHWOOD,Texas,USA
77516,ANGLETON,Texas,USA
77517,ARCADIA,Texas,USA
77517,SANTA FE,Texas,USA
77518,BACLIFF,Texas,USA
77519,BATSON,Texas,USA
77520,BAYTOWN,Texas,USA
77520,BEACH CITY,Texas,USA
77520,OLD RIVER WINFREE,Texas,USA
77520,OLD RVR WNFRE,Texas,USA
77520,COVE,Texas,USA
77520,MONT BELVIEU,Texas,USA
77521,BAYTOWN,Texas,USA
77521,MONT BELVIEU,Texas,USA
77522,BAYTOWN,Texas,USA
77523,OLD RIVER WINFREE,Texas,USA
77523,BEACH CITY,Texas,USA
77523,COVE,Texas,USA
77523,BAYTOWN,Texas,USA
77523,MONT BELVIEU,Texas,USA
77523,OLD RVR WNFRE,Texas,USA
77530,CHANNELVIEW,Texas,USA
77531,CLUTE,Texas,USA
77531,RICHWOOD,Texas,USA
77532,CROSBY,Texas,USA
77533,DAISETTA,Texas,USA
77534,DANBURY,Texas,USA
77535,OLD RIVER WINFREE,Texas,USA
77535,DAYTON,Texas,USA
77535,DAYTON LAKES,Texas,USA
77535,MONT BELVIEU,Texas,USA
77535,OLD RVR WNFRE,Texas,USA
77536,DEER PARK,Texas,USA
77538,DEVERS,Texas,USA
77539,SAN LEON,Texas,USA
77539,DICKINSON,Texas,USA
77539,TEXAS CITY,Texas,USA
77541,QUINTANA,Texas,USA
77541,OYSTER CREEK,Texas,USA
77541,FREEPORT,Texas,USA
77541,JONES CREEK,Texas,USA
77541,SURFSIDE BEACH,Texas,USA
77541,SURFSIDE BCH,Texas,USA
77542,FREEPORT,Texas,USA
77545,FRESNO,Texas,USA
77546,FRIENDSWOOD,Texas,USA
77547,GALENA PARK,Texas,USA
77549,FRIENDSWOOD,Texas,USA
77550,GALVESTON,Texas,USA
77551,GALVESTON,Texas,USA
77552,GALVESTON,Texas,USA
77553,GALVESTON,Texas,USA
77554,JAMAICA BEACH,Texas,USA
77554,TIKI ISLAND,Texas,USA
77554,GALVESTON,Texas,USA
77555,GALVESTON,Texas,USA
77560,HANKAMER,Texas,USA
77561,HARDIN,Texas,USA
77562,HIGHLANDS,Texas,USA
77563,BAYOU VISTA,Texas,USA
77563,HITCHCOCK,Texas,USA
77564,HULL,Texas,USA
77565,CLEAR LAKE SHORES,Texas,USA
77565,KEMAH,Texas,USA
77565,CLEAR LK SHRS,Texas,USA
77566,LAKE JACKSON,Texas,USA
77566,RICHWOOD,Texas,USA
77568,LA MARQUE,Texas,USA
77568,TEXAS CITY,Texas,USA
77571,LA PORTE,Texas,USA
77571,SHOREACRES,Texas,USA
77572,LA PORTE,Texas,USA
77573,LEAGUE CITY,Texas,USA
77574,LEAGUE CITY,Texas,USA
77575,LIBERTY,Texas,USA
77575,AMES,Texas,USA
77577,LIVERPOOL,Texas,USA
77578,MANVEL,Texas,USA
77580,MONT BELVIEU,Texas,USA
77581,BROOKSIDE VILLAGE,Texas,USA
77581,BROOKSIDE VL,Texas,USA
77581,PEARLAND,Texas,USA
77582,RAYWOOD,Texas,USA
77583,SANDY POINT,Texas,USA
77583,ARCOLA,Texas,USA
77583,ROSHARON,Texas,USA
77583,IOWA COLONY,Texas,USA
77584,PEARLAND,Texas,USA
77585,SARATOGA,Texas,USA
77586,EL LAGO,Texas,USA
77586,SEABROOK,Texas,USA
77586,TAYLOR LK VLG,Texas,USA
77586,TAYLOR LAKE VILLAGE,Texas,USA
77587,SOUTH HOUSTON,Texas,USA
77588,PEARLAND,Texas,USA
77590,TEXAS CITY,Texas,USA
77591,TEXAS CITY,Texas,USA
77592,TEXAS CITY,Texas,USA
77597,WALLISVILLE,Texas,USA
77598,WEBSTER,Texas,USA
77611,BRIDGE CITY,Texas,USA
77612,BUNA,Texas,USA
77613,CHINA,Texas,USA
77614,DEWEYVILLE,Texas,USA
77615,EVADALE,Texas,USA
77616,FRED,Texas,USA
77617,GILCHRIST,Texas,USA
77619,GROVES,Texas,USA
77622,HAMSHIRE,Texas,USA
77623,HIGH ISLAND,Texas,USA
77624,HILLISTER,Texas,USA
77625,KOUNTZE,Texas,USA
77626,MAURICEVILLE,Texas,USA
77627,NEDERLAND,Texas,USA
77629,NOME,Texas,USA
77630,ORANGE,Texas,USA
77630,WEST ORANGE,Texas,USA
77631,ORANGE,Texas,USA
77632,ORANGE,Texas,USA
77639,ORANGEFIELD,Texas,USA
77640,PORT ARTHUR,Texas,USA
77640,PORT ACRES,Texas,USA
77641,PORT ARTHUR,Texas,USA
77642,PORT ARTHUR,Texas,USA
77643,PORT ARTHUR,Texas,USA
77650,CRYSTAL BEACH,Texas,USA
77650,PORT BOLIVAR,Texas,USA
77651,PORT NECHES,Texas,USA
77655,SABINE PASS,Texas,USA
77656,SILSBEE,Texas,USA
77657,ROSE HL ACRES,Texas,USA
77657,LUMBERTON,Texas,USA
77657,ROSE HILL ACRES,Texas,USA
77659,SOUR LAKE,Texas,USA
77660,SPURGER,Texas,USA
77661,STOWELL,Texas,USA
77662,VIDOR,Texas,USA
77663,VILLAGE MILLS,Texas,USA
77664,WARREN,Texas,USA
77665,WINNIE,Texas,USA
77670,VIDOR,Texas,USA
77701,BEAUMONT,Texas,USA
77702,BEAUMONT,Texas,USA
77703,BEAUMONT,Texas,USA
77704,BEAUMONT,Texas,USA
77705,BEAUMONT,Texas,USA
77705,TAYLOR LANDING,Texas,USA
77705,TAYLOR LNDG,Texas,USA
77706,BEAUMONT,Texas,USA
77707,BEAUMONT,Texas,USA
77708,BEAUMONT,Texas,USA
77710,BEAUMONT,Texas,USA
77713,BEAUMONT,Texas,USA
77713,BEVIL OAKS,Texas,USA
77720,BEAUMONT,Texas,USA
77725,BEAUMONT,Texas,USA
77726,BEAUMONT,Texas,USA
77801,BRYAN,Texas,USA
77802,BRYAN,Texas,USA
77803,BRYAN,Texas,USA
77805,BRYAN,Texas,USA
77806,BRYAN,Texas,USA
77807,MUMFORD,Texas,USA
77807,BRYAN,Texas,USA
77808,BRYAN,Texas,USA
77808,WIXON VALLEY,Texas,USA
77830,ANDERSON,Texas,USA
77831,BEDIAS,Texas,USA
77831,SINGLETON,Texas,USA
77833,BRENHAM,Texas,USA
77834,BRENHAM,Texas,USA
77835,BURTON,Texas,USA
77836,CALDWELL,Texas,USA
77837,CALVERT,Texas,USA
77838,CHRIESMAN,Texas,USA
77840,COLLEGE STATION,Texas,USA
77840,COLLEGE STA,Texas,USA
77841,COLLEGE STA,Texas,USA
77841,COLLEGE STATION,Texas,USA
77842,COLLEGE STATION,Texas,USA
77842,COLLEGE STA,Texas,USA
77843,COLLEGE STATION,Texas,USA
77843,COLLEGE STA,Texas,USA
77844,COLLEGE STATION,Texas,USA
77844,COLLEGE STA,Texas,USA
77845,BRYAN,Texas,USA
77845,COLLEGE STA,Texas,USA
77845,COLLEGE STATION,Texas,USA
77850,CONCORD,Texas,USA
77852,DEANVILLE,Texas,USA
77853,DIME BOX,Texas,USA
77855,FLYNN,Texas,USA
77856,RIDGE,Texas,USA
77856,FRANKLIN,Texas,USA
77857,GAUSE,Texas,USA
77859,HEARNE,Texas,USA
77861,IOLA,Texas,USA
77862,KURTEN,Texas,USA
77863,LYONS,Texas,USA
77864,MADISONVILLE,Texas,USA
77865,MARQUEZ,Texas,USA
77866,MILLICAN,Texas,USA
77867,MUMFORD,Texas,USA
77868,NAVASOTA,Texas,USA
77870,NEW BADEN,Texas,USA
77871,HILLTOP LAKES,Texas,USA
77871,NORMANGEE,Texas,USA
77872,NORTH ZULCH,Texas,USA
77873,RICHARDS,Texas,USA
77875,ANDERSON,Texas,USA
77875,ROANS PRAIRIE,Texas,USA
77876,SHIRO,Texas,USA
77878,SNOOK,Texas,USA
77879,SOMERVILLE,Texas,USA
77880,WASHINGTON,Texas,USA
77881,WELLBORN,Texas,USA
77882,WHEELOCK,Texas,USA
77901,VICTORIA,Texas,USA
77902,VICTORIA,Texas,USA
77903,VICTORIA,Texas,USA
77904,VICTORIA,Texas,USA
77905,RAISIN,Texas,USA
77905,VICTORIA,Texas,USA
77950,AUSTWELL,Texas,USA
77951,BLOOMINGTON,Texas,USA
77954,CUERO,Texas,USA
77957,EDNA,Texas,USA
77960,FANNIN,Texas,USA
77961,FRANCITAS,Texas,USA
77962,GANADO,Texas,USA
77963,GOLIAD,Texas,USA
77964,HALLETTSVILLE,Texas,USA
77964,SPEAKS,Texas,USA
77967,HOCHHEIM,Texas,USA
77968,INEZ,Texas,USA
77969,LA SALLE,Texas,USA
77970,LA WARD,Texas,USA
77971,LOLITA,Texas,USA
77973,MCFADDIN,Texas,USA
77974,MEYERSVILLE,Texas,USA
77975,MOULTON,Texas,USA
77976,NURSERY,Texas,USA
77977,PLACEDO,Texas,USA
77978,POINT COMFORT,Texas,USA
77979,LONG MOTT,Texas,USA
77979,PORT LAVACA,Texas,USA
77982,PORT O CONNOR,Texas,USA
77983,SEADRIFT,Texas,USA
77984,SHINER,Texas,USA
77986,SUBLIME,Texas,USA
77987,SWEET HOME,Texas,USA
77988,TELFERNER,Texas,USA
77989,THOMASTON,Texas,USA
77990,TIVOLI,Texas,USA
77991,VANDERBILT,Texas,USA
77993,WEESATCHE,Texas,USA
77994,WESTHOFF,Texas,USA
77995,YOAKUM,Texas,USA
78001,ARTESIA WELLS,Texas,USA
78002,ATASCOSA,Texas,USA
78003,BANDERA,Texas,USA
78004,BERGHEIM,Texas,USA
78005,BIGFOOT,Texas,USA
78006,FAIR OAKS RANCH,Texas,USA
78006,FAIR OAKS,Texas,USA
78006,SISTERDALE,Texas,USA
78006,BOERNE,Texas,USA
78007,CALLIHAM,Texas,USA
78008,CAMPBELLTON,Texas,USA
78009,CASTROVILLE,Texas,USA
78010,CENTER POINT,Texas,USA
78010,CAMP VERDE,Texas,USA
78011,CHARLOTTE,Texas,USA
78012,CHRISTINE,Texas,USA
78013,COMFORT,Texas,USA
78014,COTULLA,Texas,USA
78015,BOERNE,Texas,USA
78015,FAIR OAKS RANCH,Texas,USA
78015,FAIR OAKS,Texas,USA
78016,DEVINE,Texas,USA
78017,DILLEY,Texas,USA
78019,ENCINAL,Texas,USA
78021,FOWLERTON,Texas,USA
78022,GEORGE WEST,Texas,USA
78023,HELOTES,Texas,USA
78024,HUNT,Texas,USA
78025,INGRAM,Texas,USA
78026,JOURDANTON,Texas,USA
78027,KENDALIA,Texas,USA
78028,KERRVILLE,Texas,USA
78029,KERRVILLE,Texas,USA
78039,LA COSTE,Texas,USA
78040,LAREDO,Texas,USA
78041,LAREDO,Texas,USA
78042,LAREDO,Texas,USA
78043,LAREDO,Texas,USA
78043,RIO BRAVO,Texas,USA
78044,LAREDO,Texas,USA
78045,LAREDO,Texas,USA
78046,RIO BRAVO,Texas,USA
78046,EL CENIZO,Texas,USA
78046,LAREDO,Texas,USA
78050,LEMING,Texas,USA
78052,LYTLE,Texas,USA
78054,MACDONA,Texas,USA
78055,MEDINA,Texas,USA
78056,MICO,Texas,USA
78056,CASTROVILLE,Texas,USA
78057,MOORE,Texas,USA
78058,MOUNTAIN HOME,Texas,USA
78059,NATALIA,Texas,USA
78060,OAKVILLE,Texas,USA
78061,PEARSALL,Texas,USA
78062,PEGGY,Texas,USA
78063,PIPE CREEK,Texas,USA
78063,LAKEHILLS,Texas,USA
78064,PLEASANTON,Texas,USA
78065,POTEET,Texas,USA
78066,RIO MEDINA,Texas,USA
78067,SAN YGNACIO,Texas,USA
78069,SOMERSET,Texas,USA
78070,SPRING BRANCH,Texas,USA
78070,BULVERDE,Texas,USA
78071,THREE RIVERS,Texas,USA
78072,TILDEN,Texas,USA
78073,VON ORMY,Texas,USA
78074,WARING,Texas,USA
78075,WHITSETT,Texas,USA
78076,ZAPATA,Texas,USA
78101,ADKINS,Texas,USA
78102,BEEVILLE,Texas,USA
78104,BEEVILLE,Texas,USA
78107,BERCLAIR,Texas,USA
78108,SCHERTZ,Texas,USA
78108,CIBOLO,Texas,USA
78109,CONVERSE,Texas,USA
78111,ECLETO,Texas,USA
78111,GILLETT,Texas,USA
78112,ELMENDORF,Texas,USA
78113,MCCOY,Texas,USA
78113,FALLS CITY,Texas,USA
78114,FLORESVILLE,Texas,USA
78115,GERONIMO,Texas,USA
78116,GILLETT,Texas,USA
78117,HOBSON,Texas,USA
78118,KARNES CITY,Texas,USA
78119,KENEDY,Texas,USA
78121,LA VERNIA,Texas,USA
78121,LAVERNIA,Texas,USA
78122,LEESVILLE,Texas,USA
78123,MCQUEENEY,Texas,USA
78123,MC QUEENEY,Texas,USA
78124,SANTA CLARA,Texas,USA
78124,MARION,Texas,USA
78125,MINERAL,Texas,USA
78125,KENEDY,Texas,USA
78130,NEW BRAUNFELS,Texas,USA
78130,CANYON LAKE,Texas,USA
78131,NEW BRAUNFELS,Texas,USA
78132,NEW BRAUNFELS,Texas,USA
78132,CANYON LAKE,Texas,USA
78133,NEW BRAUNFELS,Texas,USA
78133,CANYON LAKE,Texas,USA
78135,NEW BRAUNFELS,Texas,USA
78140,NIXON,Texas,USA
78141,NORDHEIM,Texas,USA
78142,NORMANNA,Texas,USA
78143,PANDORA,Texas,USA
78144,PANNA MARIA,Texas,USA
78145,PAWNEE,Texas,USA
78146,PETTUS,Texas,USA
78147,POTH,Texas,USA
78148,UNIVERSAL CITY,Texas,USA
78148,UNIVERSAL CTY,Texas,USA
78150,RANDOLPH AFB,Texas,USA
78150,RANDOLPH AIR,Texas,USA
78150,JBSA RANDOLPH,Texas,USA
78150,UNIVERSAL CITY,Texas,USA
78150,RANDOLPH AIR FORCE BASE,Texas,USA
78150,UNIVERSAL CTY,Texas,USA
78151,RUNGE,Texas,USA
78152,SAINT HEDWIG,Texas,USA
78154,SELMA,Texas,USA
78154,SCHERTZ,Texas,USA
78155,NEW BERLIN,Texas,USA
78155,SEGUIN,Texas,USA
78156,SEGUIN,Texas,USA
78159,SMILEY,Texas,USA
78160,STOCKDALE,Texas,USA
78161,SUTHERLND SPG,Texas,USA
78161,SUTHERLAND SPRINGS,Texas,USA
78162,TULETA,Texas,USA
78163,BULVERDE,Texas,USA
78164,YORKTOWN,Texas,USA
78201,BALCONES HEIGHTS,Texas,USA
78201,SAN ANTONIO,Texas,USA
78201,BALCONES HTS,Texas,USA
78202,SAN ANTONIO,Texas,USA
78203,SAN ANTONIO,Texas,USA
78204,SAN ANTONIO,Texas,USA
78205,SAN ANTONIO,Texas,USA
78206,SAN ANTONIO,Texas,USA
78207,SAN ANTONIO,Texas,USA
78208,SAN ANTONIO,Texas,USA
78209,SAN ANTONIO,Texas,USA
78209,ALAMO HEIGHTS,Texas,USA
78209,TERRELL HILLS,Texas,USA
78210,SAN ANTONIO,Texas,USA
78211,SAN ANTONIO,Texas,USA
78212,OLMOS PARK,Texas,USA
78212,SAN ANTONIO,Texas,USA
78213,SAN ANTONIO,Texas,USA
78213,CASTLE HILLS,Texas,USA
78214,SAN ANTONIO,Texas,USA
78215,SAN ANTONIO,Texas,USA
78216,SAN ANTONIO,Texas,USA
78217,SAN ANTONIO,Texas,USA
78218,SAN ANTONIO,Texas,USA
78218,WINDCREST,Texas,USA
78219,SAN ANTONIO,Texas,USA
